number,nmck,final_price,drop_pct,winner_id,has_result
0327300126326000001,3488870.0,,,,0
0356100024926000018,2191033.33,1259843.88,42.5,20,1
0819600006026000111,90499.95,79639.95,12.0,121251347,1
0133200001726001168,9190938.69,7812297.69,15.0,121130840,1
0103200008426003995,883000.0,,,,0
0320100011026000106,960560.0,,,,0
0348100051726000043,304240.0,,,,0
0104300014626000039,16323808.0,,,,0
0311100018126000007,38599994.82,31072995.99,19.5,2377991,1
0335500000326000069,2777661.0,,,,0
0311100018126000006,41496665.22,33404815.35,19.5,2378004,1
0369100035826000005,1297520.19,,,,0
0372200011826000057,195000.0,,,,0
0846600002126000259,2010000.0,,,,0
0356200021926000009,715260.0,,,,0
0163200000326002329,13340329.9,,,,0
0163200000326002420,914133.14,,,,0
0334100003326000008,1229833.33,1223684.16,0.5,121226352,1
0320400000126000014,839300.0,,,,0
0851600003526000348,2403772.0,,,,0
0133200001726001178,10560528.26,5016250.01,52.5,121211249,1
0358200019126000024,368300.0,,,,0
0133200001726001310,1780437.63,1771535.44,0.5,121220212,1
0366200035626003041,7298952.0,5474214.0,25.0,121217061,1
0372200068726000009,181254.0,,,,0
0846600000326000118,8966711.68,8921877.77,0.5,134,1
0816300014526000044,2291605.5,1924948.54,16.0,A-387628,1
0859200001126004541,5917380.0,4623013.0,21.87,121121297,1
0846600001226000039,1923055.0,1401401.2,27.13,211,1
0304300001726000034,926127.8,615874.95,33.5,3211057,1
0172200002326000055,9294564.77,,,,0
0372200107526000004,780616.2,,,,0
0372200177726000043,1447533.89,,,,0
0365100014826000262,148204.67,,,,0
0358100009626000004,1924703.33,,,,0
0172200004926000136,3936024.67,,,,0
0373100006526000005,1868227.0,,,,0
0372200171126000033,8500.0,,,,0
0133200001726000931,4686316.57,,,,0
0338100001826000110,10510407.54,9459366.74,10.0,157,1
0372200124226000018,561356.33,,,,0
0355300022726000002,2418130.69,1794048.46,25.81,23,1
0348100034926000004,13083346.68,,,,0
0362200036726000009,29003.0,,,,0
0851200000626002910,2837368.41,1051253.56,62.95,49,1
0301300228026000004,1225905.0,1044277.6,14.82,3195579,1
0891200000626004599,13788562.0,7613431.4,44.78,63,1
0372200160826000016,133280.0,,,,0
0142200001326010200,855000.0,850725.0,0.5,A-386320,1
0372200278726000016,49723.0,46981.38,5.51,121189803,1
0355300022726000004,1110060.5,,,,0
0318300445326000156,599000.0,,,,0
0352100007826000051,1951696.66,,,,0
0851200000626002472,2576000.0,1442560.0,44.0,121037867,1
0128200000126002497,644979.23,,,,0
0172200005526000118,7000000.0,,,,0
0145200000426000645,613101.44,321869.66,47.5,121178525,1
0372200247726000021,97900.36,68040.34,30.5,3196243,1
0828100000726000203,1280000.0,,,,0
0869200000226003508,3328562.18,2929134.74,12.0,10,1
0335100016126000065,1553700.0,862303.5,44.5,3,1
0869200000226003734,52142840.0,,,,0
0318300222726000001,285000.0,,,,0
0387300009326000002,1533907.32,,,,0
0329100015826000097,1291176.0,,,,0
0348100099826000019,5500000.0,,,,0
0846600000526000035,8105220.86,5187313.77,36.0,171,1
0119200000126006934,75928.0,64538.8,15.0,3,1
0335100016126000064,1100000.0,715000.0,35.0,2,1
0338200013326000046,2928555.99,,,,0
0372100037025000057,40483177.0,,,,0
0348100051726000014,304240.0,,,,0
0168300013026000240,71238.2,,,,0
0356500001426003502,5100000.0,,,,0
0356100007126000003,2401248.35,,,,0
0190300001926000187,922483.35,664187.83,28.0,121154613,1
0816500000626006203,22789600.0,22789000.0,0.0,121047153,1
0372200011826000046,195000.0,,,,0
0362300302026000006,695000.0,,,,0
0365100014826000235,570300.15,296535.59,48.0,121173388,1
0188300002126000025,942109.7,937399.15,0.5,9,1
0365100014826000228,551795.14,,,,0
0334100003326000006,828051.68,,,,0
0168300013026000232,15537.05,15459.36,0.5,121165465,1
0119200000126007279,55910.68,,,,0
0321200017226000032,26920.0,,,,0
0365100014826000234,148204.67,,,,0
0372200171126000028,521132.0,484652.76,7.0,41,1
0819600006026000089,25809.99,,,,0
0848300053226000093,1112666.64,,,,0
0304300001726000027,3652625.41,1808049.52,50.5,3167790,1
0133200001726001110,14069107.31,12732542.05,9.5,121108022,1
0145200000426000594,20000.0,,,,0
0348100051726000015,170840.67,,,,0
0348200085026000006,898560.65,,,,0
0372200076326000002,914460.5,598971.8,34.5,3,1
0869200000226003440,5969585.8,5074146.0,15.0,121143097,1
0375100002026000011,14401103.32,,,,0
0356200010026000024,194000.01,,,,0
0346100007926000017,137073.68,84312.37,38.49,91,1
0301300098626000001,517143.2,,,,0
0369100002326000016,206176.41,,,,0
0137600004926000093,1513134.0,,,,0
0372200064126000007,36809.66,,,,0
0366200035626002737,4370000.0,,,,0
0377300007126000034,4138424.85,,,,0
0128200000126002269,689902.4,,,,0
0859200001126004223,810600.0,,,,0
0859200001126004224,965000.0,,,,0
0846600001226000033,2025223.33,,,,0
0119200000126006661,5154300.0,3015265.5,41.5,4,1
0859200001126004565,5640000.0,5611800.0,0.5,3153733,1
0711200002726000005,40000.0,,,,0
0365100014826000219,1293764.45,,,,0
0319100014126000016,88210.94,,,,0
0119200000126006945,634363.0,,,,0
0372200011026000032,173864.0,,,,0
0345200011426000006,246209.3,,,,0
0369200037826000003,2565080.0,,,,0
0369200037826000002,2565080.0,,,,0
0369200037826000004,2166000.0,,,,0
0859200001126004417,18166440.0,11898997.0,34.5,135,1
0177200000926001148,2438818.0,,,,0
0816500000626005550,13770000.0,,,,0
0319100014126000015,45789.06,32481.11,29.06,121076127,1
0338100001826000108,1204000.0,,,,0
0320400000126000008,1501500.0,1193692.5,20.5,3118311,1
0338100001826000107,955870.0,,,,0
0358100022826000125,18912553.0,18250613.61,3.5,121034071,1
0335100006526000033,615974.33,554376.73,10.0,121037562,1
0869200000226002854,6350400.0,,,,0
0358200002026000006,56555.36,15000.0,73.48,121100868,1
0124200000626001392,7626555.0,6749501.06,11.5,121096174,1
0145200000426000500,698047.1,,,,0
0372200082126000017,74000.0,,,,0
0711200002726000003,815000.0,,,,0
0345200004226000001,19444.3,,,,0
0142200001326008871,2717400.0,,,,0
0366200035626002410,3695000.0,2715825.0,26.5,121064508,1
0376100002726000014,1521535.65,819616.0,46.13,149,1
0145200000426000546,3410.0,,,,0
0369200037826000001,2494400.0,,,,0
0851200000626002400,14460000.0,10560100.0,26.97,121058383,1
0365300018326000018,544852.68,446778.96,18.0,121095501,1
0365100014826000196,382001.35,,,,0
0816500000626006201,10586050.0,5663521.0,46.5,121097973,1
0845300015026000248,2070000.0,,,,0
0846600001526000050,1235779.18,685857.24,44.5,168,1
0373100025226000011,29984709.78,,,,0
0376100002726000010,40407249.67,,,,0
0365100014826000201,148204.67,,,,0
0372200122926000006,429055.0,375400.25,12.51,79,1
0348100051726000008,293114.83,,,,0
0365100014826000197,377952.0,,,,0
0372200151526000008,509200.0,,,,0
0128200000126002150,322587.96,,,,0
0104200000726000142,39162000.0,37987140.0,3.0,160,1
0846500000626000200,5708777.93,,,,0
0846600001526000049,1377098.77,750519.18,45.5,15,1
0351100010526000028,749666.7,580991.47,22.5,121007109,1
0171200001926000897,5700344.42,,,,0
0348200046726000001,6809291.0,,,,0
0302100009626000003,1105000.0,,,,0
0380000000226000008,292698.63,234158.69,20.0,25,1
0319100004326000054,125000.0,84950.0,32.04,74,1
0369100002326000019,570975.79,456779.63,20.0,121055616,1
0148200005426000093,34124160.0,16476275.2,51.72,120921394,1
0142200001326008171,2758700.0,,,,0
0318300599926000201,600000.0,,,,0
0348200009426000007,5639165.32,,,,0
0335100016126000045,1100000.0,,,,0
0332300267026000112,397280.0,395293.6,0.5,121045297,1
0375100002026000004,12783226.66,6455529.61,49.5,1,1
0372100041326000249,837500.0,100549.69,87.99,121045134,1
0340200003326004425,300000.0,,,,0
0816500000626004975,5909579.23,2216092.13,62.5,3041362,1
0711200006326000018,600000.0,597000.0,0.5,2366803,1
0377300007126000027,6037410.0,,,,0
0345200011426000005,246209.3,,,,0
0320300040926000003,5819550.0,5644963.5,3.0,238,1
0830100001726000018,67750.0,,,,0
0352200022726000235,203996.58,,,,0
0373100011726000001,1465240.3,,,,0
0148200005426000114,14865390.4,8554037.24,42.46,121027202,1
0338100001826000098,1427790.0,,,,0
0348100099826000010,2114666.64,,,,0
0348100099826000011,99600.0,,,,0
0851200000626002273,2695659.1,,,,0
0851200000626002378,2884350.0,2050277.91,28.92,169,1
0141300023526000020,753802.99,746264.95,1.0,121015285,1
0711200006326000016,300000.0,298500.0,0.5,2366108,1
0373100040126000163,4491491.0,,,,0
0375100001226000105,8950000.0,,,,0
0830100001726000017,80000.0,,,,0
0369100002326000018,430030.64,,,,0
0372200189126000003,165470.66,,,,0
0366100001126000023,542100.0,271050.0,50.0,120991645,1
0816500000626005418,4675000.0,,,,0
0372500003826000005,1913120.01,1731373.42,9.5,120999154,1
0168300013026000176,376339.98,301071.98,20.0,120984160,1
0711200006326000013,216000.0,193320.0,10.5,2364652,1
0348100099826000006,600000.0,,,,0
0365300044226000094,6744000.06,,,,0
0711200006326000011,30000.0,30000.0,0.0,2364286,1
0365100014826000170,1426555.42,,,,0
0365100014826000151,96365.97,46537.87,51.71,121000360,1
0174500001126001866,33642561.74,25904772.48,23.0,120990590,1
0372200088126000003,439008.0,432422.88,1.5,3093103,1
0119200000126005616,444331.0,252251.41,43.23,42,1
0846600001226000026,735694.76,732016.29,0.5,244,1
0843500000226001599,4714182.58,3470000.0,26.39,174,1
0711200002326000010,650000.0,650000.0,0.0,2364893,1
0118300013326000414,449053.67,309846.95,31.0,2,1
0372200004326000039,2348757.95,,,,0
0335100006526000027,1137433.34,,,,0
0372200004326000040,2234143.02,,,,0
0380200000126002158,714000.0,,,,0
0372200004326000035,1902741.62,,,,0
0372200004326000037,2968988.32,,,,0
0372200004326000038,2370013.65,,,,0
0346100007926000008,567961.82,,,,0
0346100007926000007,786655.59,,,,0
0119200000126004664,3548983.01,2289093.69,35.5,2,1
0366100001126000016,1083588.36,,,,0
0376300009226000069,140208.0,,,,0
0372200076926000002,855800.0,449295.0,47.5,120986034,1
0372200177926000006,762981.59,377675.68,50.5,120956027,1
0846600001226000024,605097.41,367211.15,39.31,122,1
0373100114926000009,195733.28,,,,0
0846600001226000027,184878.57,,,,0
0356200010026000016,326666.65,,,,0
0346100007926000002,4565403.38,,,,0
0859200001126003502,5394255.75,,,,0
0372200131726000308,388496.8,,,,0
0843500000226001508,73512.68,,,,0
0372200131726000307,86986.0,,,,0
0372200076826000006,130475.0,,,,0
0851600005126000039,560000.0,369400.0,34.04,120883999,1
0369100002326000011,1566413.32,,,,0
0851600005126000040,528000.0,354960.0,32.77,120895635,1
0319100014126000012,88210.94,,,,0
0373100025226000006,29023700.0,,,,0
0372200214626000008,1454097.67,,,,0
0365100014826000157,998800.0,,,,0
0877600001126000010,1967809.58,,,,0
0338100001826000082,8139000.0,,,,0
0372200064526000004,186400.0,,,,0
0373100040126000146,14439645.81,,,,0
0373100040126000145,14499743.87,,,,0
0366200035626001918,5940596.06,,,,0
0372500002526000011,65886.8,,,,0
0332100013326000043,836262.24,639740.2,23.5,20,1
0332100013326000044,5479822.96,4389013.2,19.91,10,1
0187300014726000566,123778.34,,,,0
0317100001026000005,1430540.0,836851.2,41.5,120943823,1
0372200102326000007,656011.22,328005.22,50.0,120975019,1
0372100023826000051,637176.59,270841.1,57.49,3064315,1
0373200312226000003,4426856.58,,,,0
0369100002326000012,467817.66,,,,0
0177200000926000837,5474026.63,,,,0
0356200010026000017,194000.01,,,,0
0372200226726000004,855800.0,,,,0
0124200000626001882,703479.61,376361.41,46.5,120944875,1
0310100002726000011,97800.0,88509.0,9.5,3058649,1
0172200004726000068,11253102.75,11196837.23,0.5,3057764,1
0830100001726000012,106560.0,,,,0
0321300071426000008,1387845.8,1373967.34,1.0,56,1
0372200103126000006,810735.82,685071.74,15.5,79,1
0356200010026000014,320651.1,,,,0
0346100007926000001,1616313.48,861918.43,46.67,186,1
0394100009626000007,12122600.0,11698309.0,3.5,3057267,1
0115100003826000024,105000.0,104475.0,0.5,3058822,1
0124200000626001805,718783.15,355797.23,50.5,120951935,1
0124200000626001784,419030.0,219990.75,47.5,120951196,1
0366200035626001797,8693550.0,,,,0
0124200000626001783,587523.49,358976.55,38.9,120951155,1
0372200185526000014,261400.02,,,,0
0168300013026000153,50601.67,43011.37,15.0,120914843,1
0168300013026000154,7127.67,,,,0
0325200021226000015,3555734.29,,,,0
0816500000626005138,211533.3,,,,0
0358200017326000002,353820.0,,,,0
0816500000626005151,1198940.0,455597.2,62.0,3046467,1
0816500000626004999,2584704.23,1408663.45,45.5,3046986,1
0816500000626005145,3221655.0,1159795.51,64.0,3046144,1
0377300028726000096,933960.71,,,,0
0369100013326000026,2402289.0,2234128.7,7.0,3047034,1
0816500000626005553,78109.64,,,,0
0194200000526001592,16423157.9,,,,0
0372100041326000129,837500.0,,,,0
0338100001826000078,12783400.0,,,,0
0372200116126000016,188136.44,,,,0
0828600002426000131,421799.91,,,,0
0313100006926000013,1045000.0,,,,0
0372200131726000294,225000.0,,,,0
0313100006926000011,529000.0,,,,0
0119200000126004768,36737.33,36369.95,1.0,1,1
0372200033726000005,390769.23,,,,0
0387200022326000075,4526340.48,2308432.9,49.0,60,1
0119200000126004637,293816.0,196856.72,33.0,71,1
0152600020826000013,887064.13,,,,0
0816500000626004962,1657467.36,1077353.72,35.0,3033731,1
0366100001126000012,924607.75,,,,0
0119200000126004446,137473.37,99356.33,27.73,1,1
0119200000126004771,29889.99,,,,0
0372200034026000009,8669.0,,,,0
0119200000126004770,28009.36,19086.03,31.86,139,1
0373200650826000019,330000.0,262350.0,20.5,3031989,1
0830500000226000764,1342990.0,537194.6,60.0,120900152,1
0134600005126000045,491724.67,,,,0
0302300044726000043,252000.0,,,,0
0372100053426000003,14741410.0,,,,0
0365100014826000122,637018.36,385360.36,39.51,120888913,1
0372200041926000010,516661.72,,,,0
0194200000526001587,15903157.9,,,,0
0194200000526001588,15903157.9,,,,0
0194200000526001591,16423157.9,,,,0
0373100028126000054,11601833.34,7251145.59,37.5,3,1
0859200001126003121,1195749.99,693534.99,42.0,101,1
0846600002226000038,6464052.3,6302448.77,2.5,103,1
0366200035626001652,7697554.52,3848776.52,50.0,120834714,1
0852500000126001035,2052270.16,1436588.76,30.0,3046730,1
0372500001926000015,4290359.0,4161648.2,3.0,71,1
0119200000126004632,119773.3,76654.72,36.0,1,1
0372200085726000013,63883.67,,,,0
0119200000126004639,66996.0,,,,0
0119200000126004507,368936.32,,,,0
0119200000126004638,712813.2,609455.0,14.5,2,1
0168300013026000149,211501.68,159683.69,24.5,120909235,1
0168300013026000151,1573424.0,,,,0
0350300010426000011,630333.33,,,,0
0816500000626004739,1250000.0,,,,0
0888500000226000116,1679583.43,1100126.91,34.5,252,1
0369100002326000010,454466.67,,,,0
0372200131726000282,198860.0,,,,0
0162200011826000622,4479429.49,2436806.75,45.6,120890360,1
0371100006926000016,1745185.0,865952.07,50.38,3027201,1
0865200000326000356,530000.0,524700.0,1.0,120838101,1
0851200000626001309,2978250.91,768257.58,74.2,120772640,1
0119200000126004425,144222.34,72567.86,49.68,46,1
0372200073226000006,335440.94,196233.34,41.5,198,1
0119200000126004291,29754.32,,,,0
0328300129426000152,276244.98,118618.77,57.06,3034341,1
0150200003926000200,20542689.63,17666713.03,14.0,3021208,1
0356200010026000009,777666.67,,,,0
0372200079626000016,1263029.17,1060944.37,16.0,237,1
0372200085726000012,31980.13,,,,0
0142200001326005833,49854000.0,44120790.0,11.5,4,1
0119200000126004237,384746.37,,,,0
0356200010026000010,2763103.88,,,,0
0165300010326000013,1607536.2,1291962.31,19.63,120880152,1
0348200029126000004,3741000.0,2443885.0,34.67,120858845,1
0817200000326003425,1649415.31,824383.32,50.02,120890242,1
0372200062626000016,358259.0,,,,0
0362100010026000089,102000.0,,,,0
0190300001226000177,904340.02,,,,0
0365300045626000001,5396357.93,3453669.05,36.0,120880109,1
0846600001426000005,4121824.27,2720376.77,34.0,2,1
0372200025926000011,28908400.0,9828856.0,66.0,72,1
0372200183726000001,17190.2,12398.28,27.88,120868324,1
0372200063926000001,197076.85,100508.63,49.0,120843225,1
0372200015526000026,397583.71,377704.51,5.0,153,1
0130600036926000018,515521.33,,,,0
0119200000126004020,3990434.0,,,,0
0168300008826000029,370454.0,300067.74,19.0,224,1
0119200000126003933,17554.68,,,,0
0369100002326000009,1204613.45,674506.36,44.01,120883621,1
0822300016926000022,2321048.28,1357812.53,41.5,120862427,1
0119200000126004303,186667.35,,,,0
0119200000126003980,463662.33,222553.65,52.0,120851987,1
0365100014826000113,132386.8,,,,0
0372200240826000002,2737778.0,,,,0
0130600036926000017,470076.67,,,,0
0348100009626000075,5166700.0,,,,0
0119200000126004238,51898.0,,,,0
0372200147226000008,5400.0,,,,0
0168300008726000014,793128.84,598750.0,24.51,131,1
0338100001826000060,10943790.0,,,,0
0168300008726000031,181796.67,,,,0
0372200116726000005,401526.67,391488.52,2.5,253,1
0372200232726000001,148291.0,,,,0
0119200000126004260,177943.67,177053.95,0.5,52,1
0372200076226000004,161383.13,,,,0
0818500000826001721,1325600.0,,,,0
0340200003326002925,1127440.01,,,,0
0119200000126003639,231985.36,214586.44,7.5,5,1
0373200637326000006,2031466.74,,,,0
0119200000126003887,43453.34,23030.0,47.0,52,1
0372200196826000004,259350.0,,,,0
0372200196826000003,581488.0,,,,0
0830100001726000009,98736.66,,,,0
0816500000626004100,1163390.0,889993.35,23.5,2982629,1
0318200048826000071,1084126.2,,,,0
0318200048826000073,1321552.2,,,,0
0168300008726000017,1454013.65,808900.0,44.37,218,1
0843500000226001092,58894.34,,,,0
0358300035526000003,472336.47,380224.36,19.5,120828848,1
0318200048826000070,1321552.2,,,,0
0711200002226000004,20983.33,,,,0
0843500000226001171,35076.34,,,,0
0372200033626000008,57453.26,,,,0
0372200033626000009,7374.3,,,,0
0366100001126000007,3655100.0,2581724.5,29.37,120828463,1
0372200226926000017,730220.0,602431.5,17.5,2,1
0846600001226000017,4394789.62,4262943.42,3.0,42,1
0372100000226000014,14985809.0,14835950.92,1.0,2,1
0366200035626001570,12475279.0,8483189.4,32.0,120828703,1
0369100002326000006,1383734.68,1245361.08,10.0,120827277,1
0351100009826000037,838766.71,248000.0,70.43,120859376,1
0335200014926000719,856240.0,689273.2,19.5,120815702,1
0851200000626001570,1425000.0,,,,0
0350300014326000006,2616000.0,,,,0
0362100010026000078,595730.0,,,,0
0372100023826000040,10118166.75,9966394.23,1.5,2993326,1
0320100001326000002,745000.0,741275.0,0.5,65,1
0841600004826000001,922366.67,,,,0
0819300027826000057,248672.31,187747.67,24.5,119,1
0138200000626000008,8261874.0,7570000.0,8.37,A-363036,1
0134600005126000043,491724.67,,,,0
0338100001826000062,5996420.0,,,,0
0311500000926000058,1343955592.42,1337235814.46,0.5,2355030,1
0372200232826000016,390000.0,251550.0,35.5,2993494,1
0846600002226000027,7006569.9,5149813.77,26.5,2,1
0107300000326000065,917863.8,642937.79,29.95,59,1
0372200232826000018,11046.0,,,,0
0369100002326000007,830418.83,685095.33,17.5,120806404,1
0372200232826000021,60434.5,27057.76,55.23,2989629,1
0372200041026000001,703109.88,,,,0
0335100006526000010,996557.32,543123.43,45.5,120753477,1
0133200001726000411,6331104.39,3323829.22,47.5,120808170,1
0168300008826000018,45440.0,,,,0
0168300008826000022,28626.0,,,,0
0366200035626001494,30013275.0,,,,0
0187300010326000036,3423224.0,2173747.24,36.5,120800641,1
0165300010326000011,1607536.2,,,,0
0372200252826000008,1005137.02,452310.97,55.0,70,1
0318300541326000097,265045.0,,,,0
0369100002326000003,135606.68,76472.4,43.61,120823024,1
0124200000626001310,231105.0,214927.58,7.0,120831261,1
0369500002526000003,1185000.0,,,,0
0319100004326000040,88440.0,24042.4,72.82,2,1
0342100024126000005,1825661.24,,,,0
0321300071426000004,1446749.52,,,,0
0131200001026000824,437951.82,,,,0
0843500000226000948,370161.69,,,,0
0302300058626000002,2697016.0,,,,0
0846600001226000014,448896.7,424539.44,5.43,124,1
0816500000626003607,2689696.0,1882787.2,30.0,2966034,1
0372200160826000005,406360.0,,,,0
0139200000126002904,42254035.68,33591958.3,20.5,120837953,1
0372200243326000003,720796.44,421665.27,41.5,120794545,1
0362100000726000005,532203.6,,,,0
0362100010026000073,1455290.0,898620.05,38.25,47,1
0145600006926000066,889983.33,881083.49,1.0,120791568,1
0372200116226000005,284855.0,,,,0
0342300189726000003,150000.0,,,,0
0365100014826000099,1479453.3,,,,0
0319100004326000039,65857.05,47670.71,27.61,228,1
0347300032226000004,4936003.0,,,,0
0372200035926000003,306114.0,,,,0
0335100006526000009,807043.0,488260.62,39.5,120748480,1
0168300008726000013,131525.96,,,,0
0372200131726000216,1071991.68,,,,0
0372200027126000005,806655.87,,,,0
0351100009826000024,3121526.67,,,,0
0372200169426000006,25720.0,25591.4,0.5,2970068,1
0335100006526000008,1136666.67,865316.66,23.87,120783918,1
0377300000826000006,107324.0,,,,0
0190300001226000152,904340.02,,,,0
0851600003526000137,62500.0,,,,0
0888500000226000085,301730.13,241384.13,20.0,128,1
0372200267826000004,669053.04,441574.68,34.0,2963856,1
0123200000326000232,10595847.0,10277971.56,3.0,120631906,1
0816500000626003525,5226599.0,3684752.0,29.5,2953697,1
0816500000626003527,3152600.0,3121074.0,1.0,2953604,1
0324300015426000005,2289445.0,2088840.57,8.76,120723281,1
0369500002526000001,1185000.0,,,,0
0365100014826000090,1126442.97,1002534.19,11.0,120781180,1
0365100014826000085,313314.41,,,,0
0142200001326004922,6696214.48,3548993.2,47.0,18,1
0356200021126000001,1462280.0,767697.0,47.5,80,1
0372200048326000017,184519.52,179906.52,2.5,120787036,1
0372200068726000005,372530.47,298022.37,20.0,120774675,1
0372200189626000003,195769.37,105715.17,46.0,120729824,1
0372200021626000002,79127.0,,,,0
0873400004726000017,704560.0,,,,0
0332200052426000002,781632.0,,,,0
0338100001826000052,5612580.0,,,,0
0142200001326005039,2978891.14,2576740.72,13.5,43,1
0853500000326001230,11536775.0,,,,0
0119200000126003430,800833.0,,,,0
0119200000126003173,13402.35,,,,0
0372200270226000003,368371.0,,,,0
0330300044126000032,84150.0,,,,0
0372200150726000007,81096.0,,,,0
0888500000226000074,207350.13,123373.38,40.5,107,1
0365100014826000076,1499234.93,,,,0
0138600002926000017,145014.65,68882.3,52.5,129,1
0157200000326000147,1906716.0,1086828.12,43.0,21,1
0157200000326000148,996828.0,533302.98,46.5,42,1
0335200014926000528,3849960.0,3002967.0,22.0,120744321,1
0142200001326005061,3543792.01,,,,0
0394100006126000002,120971976.49,,,,0
0148200005426000062,10473155.0,5079479.66,51.5,120766875,1
0845300015026000077,1592660.0,999000.0,37.27,9,1
0172200002226000022,5755908.0,3408730.2,40.78,2940408,1
0372200151726000009,51497.83,,,,0
0142200001326005032,1192693.0,834882.53,30.0,70,1
0851200000626001185,2827068.75,862255.1,69.5,120738112,1
0372100023826000023,1013900.0,912510.0,10.0,2950603,1
0372200033926000002,123785.46,107693.28,13.0,120703010,1
0372500002526000005,1025721.5,,,,0
0372200183426000002,264389.7,198292.2,25.0,120718894,1
0139200000126001911,24979486.36,11058756.16,55.73,120739631,1
0372200183426000001,154115.33,68580.95,55.5,120740657,1
0138200000626000010,1908029.0,1240217.0,35.0,A-365644,1
0802200000326000015,57000.0,,,,0
0372200048226000009,139700.67,113157.29,19.0,120749631,1
0145600006926000044,4025059.0,,,,0
0138600002926000016,127401.04,,,,0
0338100001826000050,5483600.0,,,,0
0155600000426000054,760000.0,,,,0
0372200146626000002,710160.39,,,,0
0372200146626000003,15576.42,,,,0
0346200008426000002,705333.33,,,,0
0128300006326000051,531703.33,,,,0
0372200125626000001,307802.6,179205.08,41.78,2931877,1
0124200000626000997,3020988.75,1782382.85,41.0,120738159,1
0372200138726000005,331711.0,,,,0
0372200183526000002,6792.0,,,,0
0846600001226000010,369679.0,332711.0,10.0,212,1
0157200000326000138,9441600.0,7506072.0,20.5,10,1
0187300001226000041,4836191.67,,,,0
0372200116226000006,493375.24,,,,0
0372200048326000014,644539.67,579313.57,10.12,120721447,1
0318200048826000032,1084126.2,,,,0
0372200270226000001,78962.0,,,,0
0318200048826000031,1500000.0,,,,0
0318200048826000033,1321552.2,,,,0
0318200048826000034,917366.4,,,,0
0372200232826000011,347892.6,337455.78,3.0,2939161,1
0391300005926000040,283396.0,,,,0
0373100028126000018,2551506.67,2551506.67,0.0,1,1
0362100010026000060,92880.0,,,,0
0365100014826000084,202131.63,,,,0
0138200000626000009,724200.51,297214.15,58.96,A-364997,1
0373200638526000005,1287747.87,798403.63,38.0,2923158,1
0372200004226000002,192672.0,,,,0
0373200638526000007,155510.0,58316.25,62.5,2939506,1
0372200004226000003,75712.0,,,,0
0372200049326000001,300000.0,,,,0
0372200034026000003,1249008.51,,,,0
0372200034026000004,223738.0,,,,0
0372200014526000008,64970.0,46128.7,29.0,1,1
0128300009126000047,897702.81,507160.72,43.5,2925566,1
0372200138726000001,216542.76,,,,0
0851200000626001165,750000.0,690000.0,8.0,33,1
0365100014826000064,796404.64,203082.8,74.5,120715542,1
0372200151726000006,252644.43,,,,0
0102200001626000190,3399125.0,,,,0
0372200003926000001,1199998.4,863998.48,28.0,2922213,1
0372200042626000002,30190.0,30039.05,0.5,2934447,1
0372200132626000001,14588.67,,,,0
0372200273326000013,1097151.64,718634.2,34.5,226,1
0372200174026000007,132803.9,99602.9,25.0,120691224,1
0372200174026000008,111600.0,87606.0,21.5,120679807,1
0372200174026000009,895876.1,519607.34,42.0,120694308,1
0318300541326000079,265045.0,,,,0
0319100004326000031,30638.72,,,,0
0134600005126000022,491724.67,,,,0
0372200223326000001,156955.35,,,,0
0311200014626000036,370602789.8,368749775.85,0.5,2347652,1
0372200180726000001,197090.0,,,,0
0335200003626000007,240000.0,,,,0
0372200232626000002,52518.0,,,,0
0372200232626000003,142900.0,,,,0
0142200001326004460,490713.0,461270.21,6.0,12,1
0190300001926000057,1200000.0,1020000.0,15.0,120660396,1
0372200115326000002,684157.0,660211.47,3.5,200,1
0372200116726000004,227898.65,,,,0
0372200014526000007,690776.21,455911.83,34.0,2,1
0372200267826000001,91056.7,53723.13,41.0,2918076,1
0372200138726000004,97324.0,,,,0
0142200001326004225,139614.0,123925.09,11.24,2,1
0865200000326000104,10080000.0,5795900.0,42.5,120565869,1
0372200132626000002,269682.56,179338.42,33.5,2922393,1
0372200004226000001,28950.0,,,,0
0372200151726000005,61336.74,,,,0
0372200095326000002,51133.33,,,,0
0128300009126000044,606416.65,301021.02,50.36,2917972,1
0372200107426000026,2711753.17,877971.07,67.62,120658791,1
0339300075726000001,1760640.02,1090659.2,38.05,113,1
0133200001726000278,788495.73,195945.53,75.15,160,1
0133200001726000255,5356586.4,2890000.0,46.05,120685948,1
0142200001326004061,75000.0,,,,0
0372200064626000002,76132.0,,,,0
0372200095326000003,299193.98,,,,0
0372200095326000001,56617.95,47275.98,16.5,141,1
0355100008626000008,413424.0,,,,0
0372200096126000005,265616.05,198671.92,25.2,230,1
0372200197926000007,53923.0,,,,0
0163200000326000044,5115698.0,2481113.53,51.5,120465373,1
0372200033626000005,57453.26,,,,0
0372200033626000003,7374.3,,,,0
0107300000326000042,654896.26,471525.38,28.0,167,1
0372200131726000168,3521189.62,,,,0
0372200076726000001,6180.0,,,,0
0302300058626000001,2697016.0,,,,0
0391300005826000016,305100.0,,,,0
0119200000126002077,13320660.59,10023321.65,24.75,11,1
0172200002725000189,5906246.3,5876715.07,0.5,2333171,1
0348100009526000038,3612050.0,,,,0
0311100013326000007,478333.33,,,,0
0372100023826000019,7125980.0,6413382.0,10.0,2899898,1
0830500000226000404,1239776.86,892936.81,27.98,120672403,1
